vaga_simplificada,senioridade,nome_empresa,tamanho,tipo_propriedade,industria,setor,receita,cidade,estado,idade_empresa,nota,fg_glassdor_est,fg_por_hora,descricao_qtd_palavras,estatistica,programacao,etl,saas,ferramentas_bi,ml_ai,salario_medio
Data Scientist,Senior,Biomerieux,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Durham,NC,58.0,4.2,1,0,129,0,0,0,0,0,0,81000.0
Data Scientist,Senior,Glaukos Corporation,501 to 1000 Employees,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),San Clemente,CA,23.0,3.9,1,0,177,1,0,0,0,0,0,151000.0
Data Scientist,Senior,Stealth mode biotech,Unknown,Unknown,Unknown,Unknown,Unknown,South San Francisco,CA,28.0,3.9,1,0,147,0,0,0,0,0,0,137000.0
Data Scientist,Unknown,Gundersen - La Crosse Main Campus,5001 to 10000 Employees,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),La Crosse,WI,130.0,3.8,1,0,184,0,0,0,0,0,0,59000.0
Data Scientist,Senior,"BioTherapeutics, Inc.",Unknown,Unknown,Unknown,Unknown,Unknown,Blacksburg,VA,28.0,3.9,1,0,165,0,0,0,0,0,0,88500.0
Manager,Executive,"Reliant Medical Group, Inc",Unknown,Unknown,Health Care Services & Hospitals,Health Care,Unknown,Worcester,MA,92.0,3.6,1,0,177,0,0,0,0,0,0,77500.0
Data Engineer,Senior,Capstone IT Inc.,Unknown,Unknown,Unknown,Unknown,Unknown,Omaha,NE,28.0,3.9,1,0,131,0,0,0,0,0,0,95000.0
Data Scientist,Unknown,Humboldt County Entities,501 to 1000 Employees,Government,State & Regional Agencies,Government,Unknown,Eureka,CA,28.0,3.2,1,0,146,0,0,0,0,0,0,69000.0
Data Scientist,Unknown,National Comprehensive Cancer Network,51 to 200 Employees,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,Unknown,Plymouth Meeting,PA,28.0,3.2,1,0,130,0,0,0,0,0,0,110000.0
Data Scientist,Senior,Luminex,1001 to 5000 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Madison,WI,26.0,3.9,1,0,102,0,0,0,0,0,0,75500.0
Data Scientist,Unknown,CCRM,1 to 50 Employees,Self-employed,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),San Jose,CA,28.0,3.8,1,0,125,0,0,0,0,0,0,104000.0
Unknown,Unknown,Bloomberg,10000+ Employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,New York,NY,40.0,4.1,1,0,174,1,0,0,0,0,1,156500.0
Data Scientist,Unknown,Skan,1 to 50 Employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown,San Jose,CA,8.0,4.8,1,0,75,1,0,0,0,0,0,120000.0
Data Analyist,Senior,UnitedHealth Group,10000+ Employees,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Eden Prairie,MN,44.0,3.7,1,0,94,0,0,0,0,0,0,120000.0
Data Scientist,Senior,Rubius Therapeutics,201 to 500 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Cambridge,MA,8.0,4.4,1,0,244,0,0,0,0,0,0,120000.0
Unknown,Unknown,Johns Hopkins Applied Physics Laboratory (APL),5001 to 10000 Employees,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),Laurel,MD,79.0,4.6,1,0,395,0,0,0,0,0,1,120000.0
Data Scientist,Senior,Rubius Therapeutics,201 to 500 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Cambridge,MA,8.0,4.4,1,0,244,0,0,0,0,0,0,120000.0
Data Scientist,Unknown,Edward-Elmhurst Health,5001 to 10000 Employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,Elmhurst,IL,28.0,3.9,1,0,176,0,0,0,0,0,0,120000.0
Data Scientist,Unknown,ACON Laboratories,1001 to 5000 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),San Diego,CA,28.0,2.5,1,0,104,0,0,0,0,0,0,120000.0
Manager,Executive,Deloitte,10000+ Employees,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),Arlington,VA,171.0,3.9,1,0,195,1,0,0,0,0,1,118000.0
Data Scientist,Unknown,Grimmway Enterprises,1001 to 5000 Employees,Company - Private,Wholesale,Business Services,$1 to $2 billion (USD),Bakersfield,CA,28.0,3.8,1,0,92,1,0,0,0,0,0,91500.0
Data Scientist,Senior,Thermo Fisher Scientific,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Alachua,FL,119.0,3.8,1,0,82,0,0,0,0,0,0,96000.0
Data Engineer,Senior,Mozart Therapeutics,Unknown,Unknown,Unknown,Unknown,Unknown,Seattle,WA,28.0,3.9,1,0,140,0,0,0,0,0,0,127000.0
Data Scientist,Senior,Thermo Fisher Scientific,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Pittsburgh,PA,119.0,3.8,1,0,167,1,0,0,0,0,0,96500.0
Data Scientist,Unknown,TrueBinding,1 to 50 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,Foster City,CA,28.0,3.0,1,0,81,0,0,0,0,0,0,113500.0
Data Scientist,Senior,WGI,501 to 1000 Employees,Company - Private,Architectural & Engineering Services,Business Services,$50 to $100 million (USD),Jacksonville,FL,49.0,4.1,1,0,203,0,0,0,0,0,0,83000.0
Data Scientist,Unknown,MarinHealth Medical Center,1001 to 5000 Employees,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Greenbrae,CA,69.0,3.4,1,0,157,0,0,0,0,1,0,87500.0
Data Scientist,Unknown,MiTeGen,1 to 50 Employees,Company - Private,Unknown,Unknown,Less than $1 million (USD),Ithaca,NY,28.0,4.0,1,0,107,0,0,0,0,0,0,61000.0
Data Scientist,Senior,Cox Communications Inc,10000+ Employees,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),Atlanta,GA,59.0,4.1,1,0,29,0,0,0,0,0,0,120000.0
Data Scientist,Unknown,NJM Insurance Group,1001 to 5000 Employees,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),Ewing,NJ,108.0,3.1,1,0,193,0,0,0,0,0,0,120000.0
Data Scientist,Unknown,Bevov,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,San Carlos,CA,28.0,4.0,1,0,178,0,0,0,0,0,0,120000.0
Data Scientist,Unknown,Samaritan Health Services,1001 to 5000 Employees,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Oregon,OR,35.0,3.9,1,0,167,0,0,0,0,0,0,120000.0
Data Scientist,Senior,HotSpot Therapeutics,Unknown,Company - Public,Unknown,Unknown,Unknown,Boston,MA,28.0,5.0,1,0,168,0,0,0,0,1,0,120000.0
Data Engineer,Executive,XPO Logistics,10000+ Employees,Company - Public,Transportation Management,Transportation & Logistics,$10+ billion (USD),Portland,OR,10.0,3.6,1,0,131,0,0,0,0,0,1,120000.0
Data Scientist,Unknown,Selux Diagnostics,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,Charlestown,MA,28.0,4.7,0,0,99,1,1,0,0,0,1,120000.0
Data Scientist,Unknown,MK Analytics,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,28.0,3.9,0,0,146,0,0,0,0,0,0,100000.0
Data Scientist,Unknown,NumberOne AI,Unknown,Unknown,Unknown,Unknown,Unknown,Tustin,CA,28.0,3.9,0,1,139,0,0,0,0,0,1,43300.0
Data Scientist,Unknown,Human Care Systems,51 to 200 Employees,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),Remote,Na,13.0,2.6,0,0,166,0,0,0,0,0,0,85000.0
Data Scientist,Senior,"AMI Group, LLC",Unknown,Unknown,Unknown,Unknown,Unknown,Chicago,IL,28.0,3.9,0,0,118,1,0,0,0,0,0,150000.0
Data Scientist,Unknown,"Custom Software Systems, Inc.",1 to 50 Employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),Washington,DC,31.0,4.5,0,0,104,0,0,0,0,0,0,95000.0
Data Scientist,Unknown,Blutium,Unknown,Unknown,Unknown,Unknown,Unknown,San Jose,CA,28.0,3.9,0,1,82,0,1,1,0,1,0,101800.0
Data Scientist,Unknown,OPTX,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,28.0,3.9,0,0,85,0,0,0,0,0,1,115000.0
Machine Learning,Unknown,Discord,51 to 200 Employees,Company - Private,Internet,Information Technology,$1 to $5 million (USD),San Francisco,CA,6.0,4.6,0,1,366,1,1,1,0,1,1,116900.0
Unknown,Unknown,Trader Joe's,10000+ Employees,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),San Francisco,CA,54.0,4.3,0,1,96,0,0,0,0,0,0,35300.0
Unknown,Unknown,Transdev,Unknown,Unknown,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.9,0,1,117,0,0,0,0,0,0,58500.0
Unknown,Unknown,Childrens Day School,Unknown,Unknown,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.9,0,1,160,0,0,0,0,1,0,45400.0
Unknown,Senior,IKEA,10000+ Employees,Company - Private,Home Furniture & Housewares Stores,Retail,Unknown,American Canyon,CA,78.0,3.8,0,1,140,0,0,0,0,0,0,42300.0
Unknown,Unknown,A-1 Moving Company,201 to 500 Employees,Company - Private,Moving Services,Transportation & Logistics,$500 million to $1 billion (USD),San Francisco,CA,28.0,3.5,0,1,78,0,0,0,0,0,0,29200.0
Unknown,Unknown,Anheuser-Busch,10000+ Employees,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),Fairfield,CA,169.0,3.6,0,1,109,0,0,0,0,0,0,46400.0
Unknown,Unknown,Transportation Security Administration,10000+ Employees,Government,Federal Agencies,Government,Unknown,San Francisco,CA,19.0,3.2,0,0,90,0,0,0,0,0,0,66000.0
Unknown,Unknown,UFCW & Employers Trust LLC,201 to 500 Employees,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",$100 to $500 million (USD),Concord,CA,42.0,3.1,0,1,118,0,0,0,0,1,0,54400.0
Unknown,Unknown,Farmstead,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.0,0,1,613,0,0,0,0,1,0,30200.0
Unknown,Junior,Mauriel Kapouytian Woods LLP,Unknown,Unknown,Unknown,Unknown,Unknown,San Francisco,CA,28.0,3.9,0,0,111,0,0,0,0,0,0,50000.0
Data Scientist,Unknown,White Plains Hospital,1001 to 5000 Employees,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),White Plains,NY,128.0,3.9,1,0,67,0,0,0,0,0,0,73500.0
Data Engineer,Unknown,Nebraska Book Company,201 to 500 Employees,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),Lincoln,NE,106.0,3.6,1,0,75,0,0,0,0,0,0,94000.0
Data Scientist,Unknown,DEFTEC Corporation,51 to 200 Employees,Company - Private,Unknown,Unknown,Unknown,Lorton,VA,28.0,3.8,1,0,122,0,0,0,0,0,0,91500.0
Data Scientist,Unknown,Edward-Elmhurst Health,5001 to 10000 Employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,Elmhurst,IL,28.0,3.9,1,0,191,0,0,0,0,0,0,66000.0
Data Scientist,Senior,UnitedHealth Group,10000+ Employees,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Eden Prairie,MN,44.0,3.7,1,0,195,1,0,0,0,0,0,121000.0
Data Scientist,Senior,Walmart,10000+ Employees,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD),Sunnyvale,CA,27.0,3.3,1,0,215,1,1,1,0,0,1,121000.0
Data Analyist,Unknown,Verizon,10000+ Employees,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),Ashburn,VA,21.0,3.9,1,0,166,0,0,0,0,0,0,121000.0
Data Scientist,Mid,Klein Hersh International,Unknown,Unknown,Unknown,Unknown,Unknown,Boston,MA,28.0,3.9,1,0,158,1,0,0,0,0,0,121000.0
Data Scientist,Unknown,ACON Laboratories,1001 to 5000 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),San Diego,CA,28.0,2.5,1,0,104,0,0,0,0,0,0,121000.0
Data Scientist,Unknown,CCRM,1 to 50 Employees,Self-employed,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),San Jose,CA,28.0,3.8,1,0,125,0,0,0,0,0,0,121000.0
Data Engineer,Unknown,Deloitte,10000+ Employees,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),Gilbert,AZ,171.0,3.9,1,0,213,0,0,0,0,0,1,121000.0
Data Engineer,Senior,"Alteryx, Inc.",1001 to 5000 Employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Ann Arbor,MI,24.0,3.5,1,0,183,0,0,0,0,0,0,121000.0
Data Scientist,Senior,Glaukos Corporation,501 to 1000 Employees,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),San Clemente,CA,23.0,3.9,1,0,177,1,0,0,0,0,0,121000.0
Data Scientist,Senior,TJ|H2b Analytical Services,Unknown,Unknown,Unknown,Unknown,Unknown,Madison,WI,28.0,3.9,1,0,72,0,0,0,0,0,0,105000.0
Data Engineer,Junior,Guidehouse,5001 to 10000 Employees,Company - Private,Consulting,Business Services,Unknown,Deale,MD,3.0,3.8,1,0,176,0,0,0,0,0,0,87000.0
Data Scientist,Senior,Guidehouse,5001 to 10000 Employees,Company - Private,Consulting,Business Services,Unknown,McLean,VA,3.0,3.8,1,0,133,0,0,0,0,0,1,87000.0
Data Scientist,Senior,IsoPlexis,1 to 50 Employees,Company - Private,Unknown,Unknown,Less than $1 million (USD),Branford,CT,28.0,3.6,1,0,191,0,0,0,0,0,0,87000.0
Data Scientist,Senior,HotSpot Therapeutics,Unknown,Company - Public,Unknown,Unknown,Unknown,Boston,MA,28.0,5.0,1,0,168,0,0,0,0,1,0,87000.0
Data Engineer,Executive,XPO Logistics,10000+ Employees,Company - Public,Transportation Management,Transportation & Logistics,$10+ billion (USD),Portland,OR,10.0,3.6,1,0,131,0,0,0,0,0,1,87000.0
Data Scientist,Senior,Black Sesame Technologies Inc,Unknown,Unknown,Unknown,Unknown,Unknown,San Jose,CA,28.0,3.9,1,0,102,0,0,0,0,0,0,87000.0
Data Analyist,Unknown,"FourthWall Media, Inc.",Unknown,Unknown,Unknown,Unknown,Unknown,Fairfax,VA,28.0,3.9,1,0,107,0,0,0,0,0,0,87000.0
Data Scientist,Unknown,Agendia Inc.,Unknown,Unknown,Unknown,Unknown,Unknown,Irvine,CA,28.0,3.9,1,0,90,0,0,0,0,0,0,87000.0
Data Engineer,Senior,CareJourney,51 to 200 Employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,Arlington,VA,6.0,3.6,1,0,157,0,0,0,0,0,0,87000.0
Data Scientist,Unknown,Catalent Pharma Solutions,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Winchester,KY,14.0,3.5,1,0,195,0,0,0,0,0,0,87000.0
Data Scientist,Unknown,Consolidated Nuclear Security,1001 to 5000 Employees,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,Less than $1 million (USD),Amarillo,TX,14.0,3.6,1,0,87,0,0,0,0,0,0,87000.0
Data Scientist,Senior,Accurant,Unknown,Unknown,Unknown,Unknown,Unknown,Cranbury,NJ,28.0,3.9,1,0,115,0,0,0,0,0,0,87000.0
Data Engineer,Senior,"Silverback Therapeutics, Inc.",1 to 50 Employees,Company - Public,Unknown,Unknown,Unknown,Seattle,WA,28.0,3.1,1,0,139,0,0,0,0,0,0,87000.0
Data Scientist,Unknown,"Morris Group, Inc.",501 to 1000 Employees,Company - Private,Industrial Manufacturing,Manufacturing,Unknown,Windsor,CT,80.0,4.2,1,0,571,0,0,0,0,1,1,87000.0
Data Scientist,Senior,Mirimus Inc.,1 to 50 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Less than $1 million (USD),Brooklyn,NY,28.0,5.0,1,0,139,1,0,0,0,0,0,87000.0
Data Scientist,Senior,"Silverback Therapeutics, Inc.",1 to 50 Employees,Company - Public,Unknown,Unknown,Unknown,Seattle,WA,28.0,3.1,1,0,132,0,0,0,0,0,0,87000.0
Data Scientist,Senior,Thermo Fisher Scientific,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Puerto Rico,PR,119.0,3.8,1,0,130,0,0,0,0,0,0,87000.0
Data Scientist,Unknown,Bevov,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,San Carlos,CA,28.0,4.0,1,0,178,0,0,0,0,0,0,87000.0
Data Engineer,Senior,Simplex,1 to 50 Employees,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),Austin,TX,9.0,3.9,1,0,141,0,0,0,1,0,0,87000.0
Unknown,Mid,Crossfire Consulting Corporation,51 to 200 Employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Westborough,MA,28.0,5.0,1,0,164,0,0,0,0,1,0,87000.0
Data Scientist,Senior,Bevov,1 to 50 Employees,Company - Private,Unknown,Unknown,Unknown,San Carlos,CA,28.0,4.0,1,0,179,0,0,0,0,0,0,87000.0
Data Scientist,Unknown,Abcam,1001 to 5000 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Waltham,MA,23.0,4.5,1,0,117,0,0,0,0,0,0,87000.0
Data Scientist,Senior,Catalent Pharma Solutions,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Winchester,KY,14.0,3.5,1,0,199,0,0,0,0,0,0,87000.0
Data Engineer,Unknown,TriMedia Environmental & Engineering,Unknown,Unknown,Unknown,Unknown,Unknown,Marquette,MI,28.0,3.9,1,0,249,0,0,0,0,1,0,87000.0
Data Analyist,Unknown,Salud Revenue Partners,Unknown,Unknown,Unknown,Unknown,Unknown,Lafayette,IN,28.0,3.9,1,0,125,0,0,0,0,0,0,87000.0
Data Analyist,Senior,Stanley Black & Decker,10000+ Employees,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),New Britain,CT,178.0,3.7,1,0,319,0,0,0,0,1,0,87000.0
Data Scientist,Unknown,"Morris Group, Inc.",501 to 1000 Employees,Company - Private,Industrial Manufacturing,Manufacturing,Unknown,Windsor,CT,80.0,4.2,1,0,571,0,0,0,0,1,1,105000.0
